path,relative_path,station,year,camera,timestamp,folder_label,filename_label,visual_label,visual_confidence,score_1x,score_10x,reference_1x,reference_10x,scale_to_1x,scale_to_10x,inliers_1x,inliers_10x,status,reason
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_05-09_30-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_03_05-09_30-K2-1X.jpeg,02.03,2015,K2,2015-03-05 09:30:00,1X,1X,1X,1.0,0.798556,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_04-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_03_05-09_30-K2-10X.jpeg,1.0081348779190593,nan,36,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_06-09_30-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_03_06-09_30-K2-1X.jpeg,02.03,2015,K2,2015-03-06 09:30:00,1X,1X,1X,1.0,0.848452,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_05-09_30-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_03_06-10_00-K2-10X.jpeg,0.9965463371689925,nan,101,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_07-10_00-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_03_07-10_00-K2-1X.jpeg,02.03,2015,K2,2015-03-07 10:00:00,1X,1X,1X,1.0,0.914468,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_08-08_30-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_03_07-10_00-K2-10X.jpeg,0.9996006722829932,nan,67,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_08-08_30-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_03_08-08_30-K2-1X.jpeg,02.03,2015,K2,2015-03-08 08:30:00,1X,1X,1X,1.0,0.927194,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_07-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_03_08-08_30-K2-10X.jpeg,1.0009274092177662,nan,70,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_09-10_00-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_03_09-10_00-K2-1X.jpeg,02.03,2015,K2,2015-03-09 10:00:00,1X,1X,1X,1.0,0.928409,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_10-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_03_09-10_00-K2-10X.jpeg,1.0134916362067203,nan,312,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_10-10_00-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_03_10-10_00-K2-1X.jpeg,02.03,2015,K2,2015-03-10 10:00:00,1X,1X,1X,1.0,0.132189,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_11-09_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_03_10-10_00-K2-10X.jpeg,0.9437091842301705,nan,10,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_11-09_00-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_03_11-09_00-K2-1X.jpeg,02.03,2015,K2,2015-03-11 09:00:00,1X,1X,1X,1.0,0.292614,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_10-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_03_11-09_00-K2-10X.jpeg,1.0092047795890755,nan,14,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_12-10_00-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_03_12-10_00-K2-1X.jpeg,02.03,2015,K2,2015-03-12 10:00:00,1X,1X,1X,1.0,0.937415,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_13-10_56-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_03_12-10_00-K2-10X.jpeg,1.0070450954570085,nan,63,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_13-10_56-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_03_13-10_56-K2-1X.jpeg,02.03,2015,K2,2015-03-13 10:56:00,1X,1X,1X,1.0,0.938779,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_14-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_03_13-10_55-K2-10X.jpeg,0.9938940520006038,nan,273,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_14-10_00-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_03_14-10_00-K2-1X.jpeg,02.03,2015,K2,2015-03-14 10:00:00,1X,1X,1X,1.0,0.948772,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_13-10_56-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_03_14-10_00-K2-10X.jpeg,1.006149470923242,nan,275,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_16-10_49-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_03_16-10_49-K2-1X.jpeg,02.03,2015,K2,2015-03-16 10:49:00,1X,1X,1X,1.0,0.923443,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_14-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_03_16-10_48-K2-10X.jpeg,0.9864209507128747,nan,234,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_19-10_00-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_03_19-10_00-K2-1X.jpeg,02.03,2015,K2,2015-03-19 10:00:00,1X,1X,1X,1.0,0.940468,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_20-10_07-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_03_19-10_00-K2-10X.jpeg,1.007367689316902,nan,426,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_20-10_07-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_03_20-10_07-K2-1X.jpeg,02.03,2015,K2,2015-03-20 10:07:00,1X,1X,1X,1.0,0.937834,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_19-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_03_20-10_06-K2-10X.jpeg,0.9927056110525939,nan,422,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_22-10_00-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_03_22-10_00-K2-1X.jpeg,02.03,2015,K2,2015-03-22 10:00:00,1X,1X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_23-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_03_22-10_00-K2-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_23-10_00-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_03_23-10_00-K2-1X.jpeg,02.03,2015,K2,2015-03-23 10:00:00,1X,1X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_22-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_03_23-10_00-K2-10X.jpeg,0.026390715905764268,nan,7,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_24-10_00-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_03_24-10_00-K2-1X.jpeg,02.03,2015,K2,2015-03-24 10:00:00,1X,1X,1X,1.0,0.85927,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_23-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_03_24-10_00-K2-10X.jpeg,1.001094626537108,nan,43,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_25-10_52-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_03_25-10_52-K2-1X.jpeg,02.03,2015,K2,2015-03-25 10:52:00,1X,1X,1X,1.0,0.87714,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_26-10_26-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_03_25-10_51-K2-10X.jpeg,1.007379616090414,nan,39,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_26-10_26-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_03_26-10_26-K2-1X.jpeg,02.03,2015,K2,2015-03-26 10:26:00,1X,1X,1X,1.0,0.783119,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_25-10_52-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_03_26-10_26-K2-10X.jpeg,0.9922777131476183,nan,36,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_27-10_00-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_03_27-10_00-K2-1X.jpeg,02.03,2015,K2,2015-03-27 10:00:00,1X,1X,1X,1.0,0.896319,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_28-09_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_03_27-10_00-K2-10X.jpeg,1.0075149975737627,nan,117,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_28-09_00-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_03_28-09_00-K2-1X.jpeg,02.03,2015,K2,2015-03-28 09:00:00,1X,1X,1X,1.0,0.920025,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_27-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_03_28-09_00-K2-10X.jpeg,0.992456657569999,nan,119,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_29-10_00-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_03_29-10_00-K2-1X.jpeg,02.03,2015,K2,2015-03-29 10:00:00,1X,1X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_30-08_30-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_03_29-10_00-K2-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_30-08_30-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_03_30-08_30-K2-1X.jpeg,02.03,2015,K2,2015-03-30 08:30:00,1X,1X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_03_29-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_03_30-08_30-K2-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_01-11_59-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_04_01-11_59-K2-1X.jpeg,02.03,2015,K2,2015-04-01 11:59:00,1X,1X,1X,1.0,0.905269,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_02-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_04_01-11_59-K2-10X.jpeg,0.991795109136814,nan,95,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_02-10_00-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_04_02-10_00-K2-1X.jpeg,02.03,2015,K2,2015-04-02 10:00:00,1X,1X,1X,1.0,0.90658,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_01-11_59-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_04_02-10_00-K2-10X.jpeg,1.008242773929244,nan,106,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_03-10_00-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_04_03-10_00-K2-1X.jpeg,02.03,2015,K2,2015-04-03 10:00:00,1X,1X,1X,1.0,0.940951,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_02-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_04_03-10_00-K2-10X.jpeg,0.9918477283806939,nan,457,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_04-10_00-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_04_04-10_00-K2-1X.jpeg,02.03,2015,K2,2015-04-04 10:00:00,1X,1X,1X,1.0,0.629167,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_05-09_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_04_04-10_00-K2-10X.jpeg,1.0005092544441003,nan,29,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_05-09_00-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_04_05-09_00-K2-1X.jpeg,02.03,2015,K2,2015-04-05 09:00:00,1X,1X,1X,1.0,0.686472,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_04-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_04_05-09_00-K2-10X.jpeg,0.9992448818753485,nan,33,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_06-10_00-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_04_06-10_00-K2-1X.jpeg,02.03,2015,K2,2015-04-06 10:00:00,1X,1X,1X,1.0,0.937913,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_07-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_04_06-10_00-K2-10X.jpeg,0.9935443670908255,nan,589,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_07-10_00-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_04_07-10_00-K2-1X.jpeg,02.03,2015,K2,2015-04-07 10:00:00,1X,1X,1X,1.0,0.934327,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_06-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_04_07-10_00-K2-10X.jpeg,1.0065352382088582,nan,583,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_08-10_00-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_04_08-10_00-K2-1X.jpeg,02.03,2015,K2,2015-04-08 10:00:00,1X,1X,1X,1.0,0.961921,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_07-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_04_08-10_00-K2-10X.jpeg,0.9991926275769102,nan,785,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_09-10_00-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_04_09-10_00-K2-1X.jpeg,02.03,2015,K2,2015-04-09 10:00:00,1X,1X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_08-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_04_09-10_00-K2-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_10-10_00-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_04_10-10_00-K2-1X.jpeg,02.03,2015,K2,2015-04-10 10:00:00,1X,1X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_09-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_04_10-10_00-K2-10X.jpeg,1.9092589044349269,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_11-11_49-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_04_11-11_49-K2-1X.jpeg,02.03,2015,K2,2015-04-11 11:49:00,1X,1X,1X,1.0,0.939767,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_12-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_04_11-11_49-K2-10X.jpeg,1.0067905507150727,nan,453,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_12-10_00-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_04_12-10_00-K2-1X.jpeg,02.03,2015,K2,2015-04-12 10:00:00,1X,1X,1X,1.0,0.937552,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_11-11_49-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_04_12-10_00-K2-10X.jpeg,0.9933589783175568,nan,457,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_13-10_00-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_04_13-10_00-K2-1X.jpeg,02.03,2015,K2,2015-04-13 10:00:00,1X,1X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_12-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_04_13-10_00-K2-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_16-10_00-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_04_16-10_00-K2-1X.jpeg,02.03,2015,K2,2015-04-16 10:00:00,1X,1X,1X,1.0,0.932228,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_17-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_04_16-10_00-K2-10X.jpeg,0.98625643579073,nan,819,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_17-10_00-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_04_17-10_00-K2-1X.jpeg,02.03,2015,K2,2015-04-17 10:00:00,1X,1X,1X,1.0,0.927423,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_16-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_04_17-10_00-K2-10X.jpeg,1.0139065920339714,nan,826,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_18-10_00-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_04_18-10_00-K2-1X.jpeg,02.03,2015,K2,2015-04-18 10:00:00,1X,1X,1X,1.0,0.956817,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_17-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_04_18-10_00-K2-10X.jpeg,1.000469017493245,nan,767,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_22-10_00-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_04_22-10_00-K2-1X.jpeg,02.03,2015,K2,2015-04-22 10:00:00,1X,1X,1X,1.0,0.89579,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_23-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_04_22-10_00-K2-10X.jpeg,0.9901131774784372,nan,276,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_23-10_00-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_04_23-10_00-K2-1X.jpeg,02.03,2015,K2,2015-04-23 10:00:00,1X,1X,1X,1.0,0.899161,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_22-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_04_23-10_00-K2-10X.jpeg,1.009979972515188,nan,286,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_24-10_00-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_04_24-10_00-K2-1X.jpeg,02.03,2015,K2,2015-04-24 10:00:00,1X,1X,1X,1.0,0.854798,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_23-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_04_24-10_00-K2-10X.jpeg,0.9832402902586969,nan,40,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_25-11_32-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_04_25-11_32-K2-1X.jpeg,02.03,2015,K2,2015-04-25 11:32:00,1X,1X,1X,1.0,0.930163,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_26-11_13-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_04_25-11_32-K2-10X.jpeg,0.9999995838636613,nan,410,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_26-11_13-K2-1X.jpeg,02.03\2015\K2\1X\02_03-2015_04_26-11_13-K2-1X.jpeg,02.03,2015,K2,2015-04-26 11:13:00,1X,1X,1X,1.0,0.923859,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_04_25-11_32-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_04_26-11_13-K2-10X.jpeg,0.9998710366962329,nan,408,0,CONSISTENT,"folder, filename, and visual evidence agree"
